UUID,標題,副標,記者,報紙,版次,發稿日期,連結
e35e8682-99ca-4501-a054-15d9d26e204a,美股 長線可期,AI商機持續發酵,【文╱崔馨方】,經濟日報,S13版 台股王ETF,2024-09-15,https://udndata.com/ndapp/Story?no=536&page=27&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-15&news_id=10419414
c2f95bfe-9e6a-45f6-adef-0863af991e4b,廖祥安 青睞東陽原相,挑戰者 天生贏家,【文╱盧宏奇】,經濟日報,S06版 台股王台股擂台,2024-09-15,https://udndata.com/ndapp/Story?no=537&page=27&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-15&news_id=10419488
7d0172e6-8ca1-4842-967b-fb74c8371258,台新黃文清 緊盯Fed決策,,【記者 何佩儒】,經濟日報,B1版 投顧觀點,2024-09-15,https://udndata.com/ndapp/Story?no=538&page=27&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-15&news_id=10419511
26f526b1-e4ff-4d87-803f-a37a1f2108e5,案件入司法 社會宜冷靜慎言,,【李家同╱清大榮譽教授、博幼社會福利基金會榮譽董事長（新竹市）】,聯合報,A12版 民意論壇,2024-09-14,https://udndata.com/ndapp/Story?no=539&page=27&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-14&news_id=10418870
18cd6c00-78aa-4e92-96ae-04b80b156192,"Others Have Politicized Arlington, but Trump’s Approach Has No Precedent",,【譯╱周辰陽】,聯合報,A11版 紐約時報賞析,2024-09-14,https://udndata.com/ndapp/Story?no=540&page=27&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-14&news_id=10418867
5ca8df43-da71-434c-9dfa-db9774e01377,賀錦麗喊再辯一場 川普掛免戰牌,,【記者張文馨╱華盛頓報導】,聯合報,A10版 國際．兩岸,2024-09-14,https://udndata.com/ndapp/Story?no=541&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-14&news_id=10418860
51384055-cc58-47f5-9d7f-fb2599ad1eba,工具機成衣製鞋 擇優布局,,【呂仁傑】,經濟日報,A3版 台股聚焦,2024-09-14,https://udndata.com/ndapp/Story?no=542&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-14&news_id=10419003
ecfd80aa-2794-4a16-bfd2-e9449aa68dfa,台廠可望擴大攻美市場,,【記者劉芳妙╱台北報導】,經濟日報,A2版 投資大勢,2024-09-14,https://udndata.com/ndapp/Story?no=543&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-14&news_id=10419034
7d5aed3e-0a58-422b-91bf-f40bf0d1104f,華爾街賀錦麗交易抬頭,,【編譯湯淑君、季晶晶╱綜合外電】,經濟日報,A2版 投資大勢,2024-09-14,https://udndata.com/ndapp/Story?no=544&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-14&news_id=10419033
228e4076-68bf-48ab-8581-72db0e747e2f,美國總統辯論，賀錦麗完勝憤怒的川普,,【社論】,聯合報,A2版 焦點,2024-09-13,https://udndata.com/ndapp/Story?no=545&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-13&news_id=10418452
5b039ba7-c743-4c01-8485-04a0b3ecadee,賀川交鋒 政治分裂極化,,【陳擷安╱科技集團法務（台北市）】,聯合報,A10版 民意論壇,2024-09-13,https://udndata.com/ndapp/Story?no=546&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-13&news_id=10418388
599158c4-acf8-4c67-8b04-7eeb0ba320f7,信用債利多 Q4可布局,,【記者王奐敏╱台北報導】,經濟日報,B1版 基金理財,2024-09-13,https://udndata.com/ndapp/Story?no=547&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-13&news_id=10418564
6cd34d89-24de-45bd-8a0b-99d420361ca0,"美國 川賀首場電視辯論 吸引6,710萬名觀眾眼球",,【本報訊】,經濟日報,A8版 國際,2024-09-13,https://udndata.com/ndapp/Story?no=548&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-13&news_id=10418508
841d6dce-f6e2-4fc5-b7e2-11e5d4d95861,川普與賀錦麗經濟政見窒礙難行,,【社論】,經濟日報,A2版 話題,2024-09-13,https://udndata.com/ndapp/Story?no=549&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-13&news_id=10418536
e78e3f4c-0646-4ba7-9c4e-509c4b3839bc,沉穩到煩亂 川普全場陷守勢,BBC：賀錦麗表現較佳,【編譯江昱蓁、張佑生╱綜合報導】,聯合報,A3版 焦點,2024-09-12,https://udndata.com/ndapp/Story?no=550&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417969
8d062b86-3a97-43ea-a023-c5f46085173b,川普提移民犯罪 被諷你也定罪,,【編譯張佑生、梁采蘩、盧思綸╱綜合報導】,聯合報,A3版 焦點,2024-09-12,https://udndata.com/ndapp/Story?no=551&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417970
2846c3f5-bcb6-4a58-875b-196e37cba4a6,事實查核 2人都出現不實言論,,【編譯高詣軒╱綜合報導】,聯合報,A3版 焦點,2024-09-12,https://udndata.com/ndapp/Story?no=552&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417971
c595a5f5-f91a-4e7b-8aac-02aa5266f734,賀錦麗嗆「你會被普亭當午餐吃掉」,,【編譯張佑生、梁采蘩、盧思綸╱綜合報導】,聯合報,A3版 焦點,2024-09-12,https://udndata.com/ndapp/Story?no=553&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417968
f816deb4-41b9-4b20-9e93-55027f8f46d5,激怒川普 賀錦麗形塑反川共主,,【本報記者張文馨】,聯合報,A3版 焦點,2024-09-12,https://udndata.com/ndapp/Story?no=554&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417967
81e437b8-e0b3-42c8-876d-29d598dbd66e,馬準威：川普提台多負面 恐反映政策上,,【記者陳儷方、陳熙文、屈彥辰╱台北報導】,聯合報,A2版 焦點,2024-09-12,https://udndata.com/ndapp/Story?no=555&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417966
c4856f14-d8b3-41a1-8233-8114b89d3043,賀錦麗批美晶片輸陸 川普稱陸向台灣買,美大選辯論 對中政策交鋒,【編譯張佑生、梁采蘩╱綜合報導】,聯合報,A2版 焦點,2024-09-12,https://udndata.com/ndapp/Story?no=556&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417965
f55d35bc-949e-4426-8139-e6d2801eea91,星前駐聯大使：台灣若選擇台獨 國際恐向中靠攏,,【記者陳熙文╱台北報導】,聯合報,A2版 焦點,2024-09-12,https://udndata.com/ndapp/Story?no=557&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417963
94cf48ac-33d4-470f-a45d-cd5ae74a0986,美國兩黨 調整對中 兩岸新局,,【林中斌】,聯合報,A13版 民意論壇,2024-09-12,https://udndata.com/ndapp/Story?no=558&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417910
264602c2-59da-4c32-8bc9-816a5b0bf9e8,賀川辯論：女檢槓怒老頭,,【邱師儀╱東海大學政治系教授】,聯合報,A13版 民意論壇,2024-09-12,https://udndata.com/ndapp/Story?no=559&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417909
768bdca7-844e-4a2d-bfad-9e407babdd89,賀穩健 川強勢 各表改革領導力,,【廖明輝╱中華經濟研究院輔佐研究員（台北市）】,聯合報,A13版 民意論壇,2024-09-12,https://udndata.com/ndapp/Story?no=560&page=28&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417911
c6ec40d0-fe75-4f4a-8e7a-e13b921aaefb,美大選辯論 賀錦麗強攻 川普動怒,攻防火花四射 雙方互批獨裁者、最糟副總統,【記者顏伶如╱綜合報導】,聯合報,A1版 要聞,2024-09-12,https://udndata.com/ndapp/Story?no=561&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10417960
791448b3-0193-47ab-9ec5-d490253e0076,經長：台美經貿關係非常好,,【記者江睿智╱台北報導】,經濟日報,A2版 話題,2024-09-12,https://udndata.com/ndapp/Story?no=562&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10418038
d295df12-b3fd-400e-b8b3-a18eeace842f,民調賭盤開獎 賀錦麗勝出,,【編譯季晶晶、劉忠勇╱綜合外電】,經濟日報,A2版 話題,2024-09-12,https://udndata.com/ndapp/Story?no=563&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10418039
8f5ffee9-277e-49e7-ace5-1f319387ba7f,賀川辯論晶片議題 牽扯兩岸,,【編譯劉忠勇╱綜合外電】,經濟日報,A2版 話題,2024-09-12,https://udndata.com/ndapp/Story?no=564&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10418036
f1d20ee4-8ba2-4155-af95-d985a28c7273,攻勢猛烈 逼川普採取守勢,,【國際中心╱綜合外電】,經濟日報,A2版 話題,2024-09-12,https://udndata.com/ndapp/Story?no=565&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-12&news_id=10418035
053b7afc-ff23-418a-9f64-be2d8c5f3cfa,大選辯論 賀錦麗、川普首度交鋒,,【編譯梁采蘩╱綜合報導】,聯合報,A9版 國際,2024-09-11,https://udndata.com/ndapp/Story?no=566&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-11&news_id=10417510
16684153-d30b-462e-b8af-7cd25d1b47a2,蔣萬安哈佛演說 兩岸緊張更需交流,,【記者張文馨、馬璿╱波士頓報導】,聯合報,A2版 焦點,2024-09-11,https://udndata.com/ndapp/Story?no=567&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-11&news_id=10417459
b0d885e4-d1cd-4778-b20d-fffab73eac0d,大法官人選該有政治考量嗎？,,【廖元豪】,聯合報,A13版 民意論壇,2024-09-11,https://udndata.com/ndapp/Story?no=568&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-11&news_id=10417422
a873ac2e-d4c0-4a43-8d56-899b5a9d712a,內需疲軟 陸8月進口年增0.5%,,【特派記者陳政錄╱北京報導】,聯合報,A10版 兩岸,2024-09-11,https://udndata.com/ndapp/Story?no=569&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-11&news_id=10417391
1c56ed37-fbfc-4900-9640-d5b74c86df4d,生技期 題材支撐,,【記者王皓正整理】,經濟日報,C7版 期貨,2024-09-11,https://udndata.com/ndapp/Story?no=570&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-11&news_id=10417621
5633f2e3-18a1-453e-8a90-7b2d18eebc51,台積期 後市有壓,,【記者王皓正整理】,經濟日報,C7版 期貨,2024-09-11,https://udndata.com/ndapp/Story?no=571&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-11&news_id=10417620
96b973a4-27c3-4fac-b988-693ab91c7729,陸出口升溫 衝17月新高,,【記者陳政錄、黃雅慧╱綜合報導】,經濟日報,A9版 兩岸,2024-09-11,https://udndata.com/ndapp/Story?no=572&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-11&news_id=10417533
66ea0301-3237-4dae-9365-289d884104a2,賀錦麗川普辯論今登場,,【編譯季晶晶╱綜合外電】,經濟日報,A8版 國際,2024-09-11,https://udndata.com/ndapp/Story?no=573&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-11&news_id=10417521
2f1d3f0d-27c5-42b7-8e63-41abbd3ee23e,台學者：北京避衝突 盼美約束賴政府,,【記者賴錦宏╱台北報導】,聯合報,A9版 兩岸,2024-09-10,https://udndata.com/ndapp/Story?no=574&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-10&news_id=10416936
3a47c40a-e2ea-4c02-bb77-d9c5a8700ac9,民進黨願回歸一個中國？,推動「二七五八號決議並不涉台」議案,【謝楨╱政大退休教授（新北市）】,聯合報,A12版 民意論壇,2024-09-10,https://udndata.com/ndapp/Story?no=575&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-10&news_id=10416958
5db23444-4ec1-4925-ae56-0088ca7c56ac,明首辯 賀錦麗籌備久、川普經驗豐,,【編譯高詣軒╱綜合報導】,聯合報,A10版 國際,2024-09-10,https://udndata.com/ndapp/Story?no=576&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-10&news_id=10416950
b9de456a-32c3-4612-b5dc-e5c09d2eda36,賀錦麗聲勢趨緩 搖擺州打平川普,,【編譯盧思綸、陳韻涵、高詣軒╱綜合報導】,聯合報,A10版 國際,2024-09-10,https://udndata.com/ndapp/Story?no=577&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-10&news_id=10416949
cfd997d8-aa00-496e-a224-b32d48c6dbac,蜜月期沒了 賀錦麗支持度趨緩,,【編譯盧思綸、陳蘊涵、高詣軒╱綜合外電】,經濟日報,A6版 國際,2024-09-10,https://udndata.com/ndapp/Story?no=578&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-10&news_id=10417062
6418ce17-52bc-49c3-9bdf-fb3a058740eb,副手皆出身中西部 誰能助賀錦麗、川普奪下搖擺州？,,【記者洪欣慈╱綜合報導】,聯合報,A8版 A9全球瞭望,2024-09-09,https://udndata.com/ndapp/Story?no=579&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-09&news_id=10416396
9b1c5c17-5bb8-4e95-b335-9d5bd334f1f9,賀錦麗、川普首度辯論交鋒 3大攻防焦點搶先看,美選觀測,【本報記者郭崇倫、記者許珮絨整理】,聯合報,A8版 A9全球瞭望,2024-09-09,https://udndata.com/ndapp/Story?no=580&page=29&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-09&news_id=10416395
1fddf25e-4683-416b-84df-4b3d0cf53aef,拒用美元國家 川普擬徵100%關稅,,【編譯林聰毅╱綜合報導】,聯合報,A7版 財經要聞,2024-09-09,https://udndata.com/ndapp/Story?no=581&page=30&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-09&news_id=10416465
d5721166-6578-4f59-9158-4da9916a442d,距離「沒人該為認同道歉」有多遠,,【盛治仁】,聯合報,A13版 民意論壇,2024-09-09,https://udndata.com/ndapp/Story?no=582&page=30&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-09&news_id=10416496
c342978d-0f96-4b44-b23d-a8a9b71e9f0a,川普政見 威脅比特大陸地位,,【文╱編譯林億帆】,經濟日報,P10版 經濟彭博周報產業,2024-09-09,https://udndata.com/ndapp/Story?no=583&page=30&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-09-09&news_id=10416530
