識別碼,來源媒體,新聞分類,發布日期,新聞連結,folder,新聞標題,Source,LLM
news_cd8eeba53aae708f5110893251d39db5,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 0:02,https://www.ettoday.net/news/20240911/2814724.htm,國際新聞,川普、賀錦麗首次交鋒！　辯論前最新民調「2人僅差1％」,NDC,中立
news_f94b574a201d3f1e5ab19e3c04f360aa,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 0:46,https://www.ettoday.net/news/20240911/2814737.htm,國際新聞,LIVE／川普、賀錦麗正面交鋒！　首場電視辯論登場,NDC,中立
news_fa685fac6e0c0eb75eb30a4dfc5d5a2b,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 1:40,https://www.ettoday.net/news/20240911/2814759.htm,國際新聞,賀錦麗猛轟川普「只會替富人減稅」　害美陷疫情與失業潮,NDC,反對
news_e7da48de8c4a1b009faaee07fdf6da2c,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 1:17,https://www.ettoday.net/news/20240911/2814763.htm,國際新聞,賀錦麗、川普握手了！　總統辯論台上「8年來首見」,NDC,中立
news_b6156c41a536043d158a6836a2a3df65,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 1:39,https://www.ettoday.net/news/20240911/2814764.htm,國際新聞,川普辯論會再提台灣！　賀錦麗批「他賣晶片給中國」出賣美國,NDC,中立
news_98752ba0745487d61b584bc673ada809,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 1:50,https://www.ettoday.net/news/20240911/2814765.htm,國際新聞,賀錦麗「表情包」再翻紅！辯論猛搖頭嘲笑川普　右手撐下巴眼神困惑,NDC,反對
news_e0b229cee955a923a2fc0916dfc0130e,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 2:03,https://www.ettoday.net/news/20240911/2814773.htm,國際新聞,「墮胎議題」火藥味超濃！川普狂說錯話　賀錦麗聽到猛搖頭,NDC,反對
news_494088600b1f55b0918d80542ad565c7,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 2:15,https://www.ettoday.net/news/20240911/2814783.htm,國際新聞,川普狂言！怒喊「移民吃掉美國人寵物」轟邊境政策　真相曝光,NDC,反對
news_314b21dc939e4f5596ce0e8207290cb2,中央通訊社,國際焦點,7/29/2024 7:24,https://www.cna.com.tw/news/aopl/202407290189.aspx,國際新聞,民主黨鐵票鬆動 拉丁裔不滿移民政策恐轉投川普,NDC,中立
news_8402be8cb58d32b26150414c960308f9,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 2:14,https://www.ettoday.net/news/20240911/2814800.htm,國際新聞,雙方激辯！　川普：我替民主黨言論「挨了一槍」,NDC,反對
news_410d583dd02d90cfc88cfbdafcf4d7fd,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 2:19,https://www.ettoday.net/news/20240911/2814814.htm,國際新聞,麥克風關靜音也沒用！川普、賀錦麗辯論激烈互嗆阻插嘴：我正在說話,NDC,支持
news_118b84d3319dd5bfc26cd10140de3ee1,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 3:05,https://www.ettoday.net/news/20240911/2814870.htm,國際新聞,辯論還沒結束！競選團隊宣布「川普贏了」　狂讚：大師級表現,NDC,支持
news_19cbce494fd557da717166b666b4681a,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 3:46,https://www.ettoday.net/news/20240911/2814886.htm,國際新聞,川普慌了？辯論一半「3肢體語言」洩玄機　賀錦麗全程很淡定,NDC,反對
news_4800b14d4f02ac9f4cf80cff449b1f8d,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 4:02,https://www.ettoday.net/news/20240911/2814888.htm,國際新聞,賀錦麗喊話「成為全體美國人的總統」　歐巴馬發聲力挺,NDC,反對
news_2463317bb138a15e01de113b60ca257a,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 3:28,https://www.ettoday.net/news/20240911/2814892.htm,國際新聞,快訊／泰勒絲po文力挺賀錦麗！轟川普AI造假　抱愛貓入鏡藏玄機,NDC,反對
news_46d0b15049aa565a1affd813e695c09a,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 3:52,https://www.ettoday.net/news/20240911/2814893.htm,國際新聞,賀錦麗陣營大讚「她把川普逼到絕境」！　喊話10月再辦辯論,NDC,反對
news_2755a8153f81b87ed299ffb7efa96fdd,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 6:11,https://www.ettoday.net/news/20240911/2814934.htm,國際新聞,川普、賀錦麗激戰90分！　總統辯論「5大重點」一次看,NDC,反對
news_d48957e4469c7c576c245d0633b4170f,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 4:41,https://www.ettoday.net/news/20240911/2814940.htm,國際新聞,賀錦麗陣營邀「10月再辦辯論」　川普回應：我為什麼要？,NDC,中立
news_18c00085655ef68f68e30e32ed35dd4c,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 4:36,https://www.ettoday.net/news/20240911/2814949.htm,國際新聞,快訊／CNN最新民調　賀錦麗辯論表現63%大勝川普37%,NDC,反對
news_0291a5ddd45ed9e1478f67976c5c6792,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 5:12,https://www.ettoday.net/news/20240911/2814975.htm,國際新聞,賀錦麗辯論後「好感度上升」優於川普　CNN民調出爐,NDC,反對
news_0c39abad3fd4a0b4fd71debfb6839a65,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 5:49,https://www.ettoday.net/news/20240911/2814994.htm,國際新聞,CNN主播：川普辯論表現糟糕「就像6月的拜登」,NDC,反對
news_5a070a10f7952e5427aa3d1c1ca33143,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 6:03,https://www.ettoday.net/news/20240911/2815000.htm,國際新聞,賀錦麗狠嗆「1事」川普秒被激怒　BBC剖析背後盤算：奏效了,NDC,反對
news_13f039a7232a56601e6b7142b92e346c,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 8:32,https://www.ettoday.net/news/20240911/2815117.htm,國際新聞,川普「辯輸賀錦麗」身價狂貶千億　跌出500大億萬富豪榜,NDC,反對
news_5c487ec7f5a98e55a403a7aecb22be2e,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 8:29,https://www.ettoday.net/news/20240911/2815150.htm,國際新聞,賀錦麗辯論獲好評！拜登大讚「勝負明顯」　川普評價五五波,NDC,中立
news_7b19e542d22e52e34d8c09a986ef5977,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 9:23,https://www.ettoday.net/news/20240911/2815160.htm,國際新聞,賭盤看好賀錦麗入主白宮！　勝選機率超車川普,NDC,反對
news_a7fcd16858017b3ed656b06728c092a1,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 8:44,https://www.ettoday.net/news/20240911/2815164.htm,國際新聞,川普辯論打強勢外交　內政議題拋「移民吃狗」保基本盤,NDC,反對
news_09175db9bd39e7859366a16c7ae3aa2d,中央通訊社,國際焦點,7/29/2024 8:48,https://www.cna.com.tw/news/aopl/202407290228.aspx,國際新聞,民調：賀錦麗好感度大躍進 中間選民支持度更勝川普,NDC,反對
news_de57031fddb2acd58a3743ff2206ae73,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 14:40,https://www.ettoday.net/news/20240911/2815362.htm,國際新聞,美國總統大選辯論「6大交鋒時刻」　川普罵賀錦麗史上最爛副總統,NDC,反對
news_68c2dbe4ae2f57c67b63f28811503797,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/11/2024 15:51,https://www.ettoday.net/news/20240911/2815387.htm,國際新聞,川普宣稱總統辯論會「被操弄」　自認贏賀錦麗很多,NDC,中立
news_e1827242c0eaa05961d52a816a7e011a,中央通訊社,國際焦點,7/29/2024 11:35,https://www.cna.com.tw/news/aopl/202407290314.aspx,國際新聞,美國大選倒數100天 川普賀錦麗決戰進入最後衝刺,NDC,中立
news_76f5f170dae9d3f94ca995e83fb41bd9,自由時報,國際新聞,9/26/2024 23:58,https://news.ltn.com.tw/news/world/breakingnews/4812514,國際新聞,被裴洛西逼退選？拜登上節目結巴曝原因,NDC,反對
news_d3888bd36950072b3f7cad27767e428d,中央通訊社,國際焦點,10/13/2024 0:26,https://www.cna.com.tw/news/aopl/202410130015.aspx,國際新聞,從豬隊友到合格綠葉 川普副手范斯靠辯論逆轉人氣,NDC,中立
news_c60932997d979dcb781eab1b3865676d,中央通訊社,國際焦點,10/13/2024 2:51,https://www.cna.com.tw/news/aopl/202410130035.aspx,國際新聞,日相石破茂評估美國新總統就職前 先訪美舉行會談,NDC,中立
news_0d24a92cc421ddd260d977eeab244d06,中央通訊社,國際焦點,10/13/2024 4:20,https://www.cna.com.tw/news/aopl/202410130063.aspx,國際新聞,不滿華府一再批評蒲亭 俄：暴露美國世界觀,NDC,中立
news_6a41d2e18c3b5166763085b1e76ed35f,中央通訊社,國際焦點,10/13/2024 6:07,https://www.cna.com.tw/news/aopl/202410130092.aspx,國際新聞,美大選7搖擺州民調 川普在俄烏中東議題居上風,NDC,中立
news_a535ae98545784854017bfd8534934ce,中央通訊社,國際焦點,10/13/2024 6:33,https://www.cna.com.tw/news/aopl/202410130104.aspx,國際新聞,總統候選人要課進口品高關稅  美企業面對變數,NDC,反對
news_cf9594fcde3aeaa7ec5d8e3504529adf,中央通訊社,國際焦點,10/13/2024 8:36,https://www.cna.com.tw/news/aopl/202410130135.aspx,國際新聞,美國大選進入倒數 川普陣營智庫傳遭中國駭客攻擊,NDC,中立
news_8d0759c4d80bce8c86be597bcc3071db,2011 ETtoday.net. All Rights Reserved.,國際新聞,7/29/2024 0:22,https://www.ettoday.net/news/20240729/2786410.htm,國際新聞,川普急拉票！　喊話基督徒：選我當總統「4年後不用再投票」,NDC,中立
news_3512784909c982e17d596d2b7f3af203,中央通訊社,國際焦點,7/28/2024 23:16,https://www.cna.com.tw/news/aopl/202407290023.aspx,國際新聞,賀錦麗首週獲65億選舉資金 Zoom募款破16萬人,NDC,中立
news_1736de30ccc0be68858fd48f0cba9334,中央通訊社,國際焦點,7/29/2024 0:20,https://www.cna.com.tw/news/aopl/202407290033.aspx,國際新聞,溫哥華華文媒體攝影展 見證鏡前幕後點滴歷史,NDC,中立
news_4159f12d1d0eb8095b99704bf0371e42,中央通訊社,國際焦點,7/29/2024 4:15,https://www.cna.com.tw/news/aopl/202407290101.aspx,國際新聞,烏克蘭今夏迎來F-16 短期內難盼扭轉戰局,NDC,中立
news_ee97ae851c4f1b0c11cfcac93a7ea8c2,中央通訊社,國際焦點,7/29/2024 14:04,https://www.cna.com.tw/news/aopl/202407290360.aspx,國際新聞,拜登最高法院改革計畫出爐 擬限大法官任期為18年,NDC,中立
news_ab96b01a9ef1e77a8a11b12f89c66af2,中央通訊社,國際焦點,9/26/2024 23:26,https://www.cna.com.tw/news/aopl/202409270015.aspx,國際新聞,高中教練對耶魯高材生 美副總統候選人備戰10/1辯論,NDC,反對
news_83b99b4b668172555e508c01c371776c,中央通訊社,國際焦點,9/27/2024 0:31,https://www.cna.com.tw/news/aopl/202409270023.aspx,國際新聞,川普：27日將會晤烏克蘭總統澤倫斯基,NDC,中立
news_fb81b3f04c613351ab9f42cfe668cc94,中央通訊社,國際焦點,9/27/2024 1:15,https://www.cna.com.tw/news/aopl/202409270029.aspx,國際新聞,賀錦麗會見澤倫斯基  批川普要烏克蘭投降,NDC,反對
news_3a5bc2c24a3c13bf5f1b65e4e143d1ec,中央通訊社,國際焦點,9/27/2024 2:49,https://www.cna.com.tw/news/aopl/202409270063.aspx,國際新聞,梅蘭妮亞罕見受訪 就川普二度遇刺未遂侃侃而談,NDC,中立
news_2f65a8bd439cacf04dd0a33f4599f4df,中央通訊社,國際焦點,9/21/2024 2:32,https://www.cna.com.tw/news/aopl/202409210036.aspx,國際新聞,川普賓州造勢遇槍擊 特勤局承認過於自滿,NDC,中立
news_f5484cca93711647d1d69a65c26d98ab,中央通訊社,國際焦點,9/27/2024 8:45,https://www.cna.com.tw/news/aopl/202409270226.aspx,國際新聞,石破茂倡議成立「亞洲版北約」 中國懷戒心,NDC,中立
news_463a4384dea2427129d1efcd8d0a634d,中央通訊社,國際焦點,9/27/2024 9:34,https://www.cna.com.tw/news/aopl/202409270267.aspx,國際新聞,川普前國安顧問：中國欲輸出馬列主義 是美國史上最大威脅,NDC,中立
news_08b7149f53a3a847e77bbd51f1672bb4,中央通訊社,國際焦點,9/27/2024 10:44,https://www.cna.com.tw/news/aopl/202409270304.aspx,國際新聞,英相施凱爾紐約行首會川普 但未能安排見賀錦麗,NDC,中立
news_edbd9ba2cd77334efb6d98cb81ba2fdc,中央通訊社,國際焦點,9/27/2024 11:45,https://www.cna.com.tw/news/aopl/202409270332.aspx,國際新聞,川普推出周邊新品鑲鑽手錶 最貴要價315萬元,NDC,反對
news_405914e729289d0d4bc0ed4fdb39b225,中央通訊社,國際焦點,9/27/2024 12:43,https://www.cna.com.tw/news/aopl/202409270353.aspx,國際新聞,民調：比起希拉蕊  更多選民稱性別是賀錦麗劣勢,NDC,中立
news_4f567836842078b90f957dd99df62fa8,自由時報,國際新聞,8/30/2024 21:30,https://news.ltn.com.tw/news/world/paper/1664609,國際新聞,重演2016? 賀民調領先不夠 等於送川普回鍋,NDC,中立
news_804520ae4f459c44e2e0b6445226757a,自由時報,國際新聞,8/30/2024 21:30,https://news.ltn.com.tw/news/world/paper/1664610,國際新聞,蘇利文離中 強調軍售台灣有助和平,NDC,中立
news_e6211904b831a3eecd752c42f967b62a,2011 ETtoday.net. All Rights Reserved.,國際新聞,8/16/2024 17:33,https://www.ettoday.net/news/20240817/2799000.htm,國際新聞,美女議員穿「讓美國再次偉大」高叉泳裝拍片　14秒影片吸700萬觀看,NDC,支持
news_d2ca5651f8070d9f27b26eb2dbb22aca,中央通訊社,國際焦點,9/27/2024 13:23,https://www.cna.com.tw/news/aopl/202409270365.aspx,國際新聞,禁止內部交割限制到期  川普媒體大股東拋售持股,NDC,中立
news_7801a3dec747b3122630f6030626a28c,中央通訊社,國際焦點,9/27/2024 13:57,https://www.cna.com.tw/news/aopl/202409270372.aspx,國際新聞,華爾街高層憂川普不利經濟 顧忌賀錦麗過度左傾,NDC,反對
news_4f9591bc292dc7fc0fe215df672357e8,2011 ETtoday.net. All Rights Reserved.,國際新聞,7/28/2024 23:28,https://www.ettoday.net/news/20240729/2786398.htm,國際新聞,美最新民調：賀錦麗支持度「狂衝8％」　甩開川普,NDC,反對
news_0bdae8f3f3851121206c44859ce0b32c,2011 ETtoday.net. All Rights Reserved.,國際新聞,8/30/2024 3:35,https://www.ettoday.net/news/20240830/2807441.htm,國際新聞,賀錦麗獲提名後CNN首專訪　稱將讓「共和黨人」入閣,NDC,中立
news_37c8125bcfca58e8d8b9b61e06d6b225,自由時報,國際新聞,8/11/2024 22:47,https://news.ltn.com.tw/news/world/breakingnews/4765961,國際新聞,裴洛西「逼宮」？ 拜登退選後首度鬆口坦承「被退選」,NDC,中立
news_3b281abf3e96165df34ff6a016c5ff04,自由時報,國際新聞,8/11/2024 20:21,https://news.ltn.com.tw/news/world/breakingnews/4765966,國際新聞,"披露退選心路歷程 拜登提黨內同僚壓力點名裴洛西
",NDC,反對
news_95eafdf9c2c3afb59e826db8fe0f51e2,自由時報,國際新聞,8/12/2024 5:13,https://news.ltn.com.tw/news/world/breakingnews/4766298,國際新聞,姑息養奸！英媒：拜登軟弱外交恐引爆第三次世界大戰,NDC,支持
news_2a65045f08f12e79956e5051ea1d7d38,自由時報,國際新聞,8/12/2024 10:13,https://news.ltn.com.tw/news/world/breakingnews/4766744,國際新聞,賀錦麗參選以來不受訪、不開記者會 《華郵》提出大哉問,NDC,中立
news_9bcf31e98feacb2a80fd72c370c747af,自由時報,國際新聞,8/12/2024 12:51,https://news.ltn.com.tw/news/world/breakingnews/4766873,國際新聞,不是中俄！ 伊朗成美國大選最具侵略性外國威脅,NDC,中立
news_5ff4ca31d592dfff749a0c965c095cb9,自由時報,國際新聞,8/12/2024 14:29,https://news.ltn.com.tw/news/world/breakingnews/4766889,國際新聞,怒告司法部！川普求償1億美元 痛批政治迫害,NDC,支持
news_7ee86585b2ccf08856eb7d697f25d9bd,2011 ETtoday.net. All Rights Reserved.,國際新聞,9/1/2024 4:30,https://www.ettoday.net/news/20240901/2808550.htm,國際新聞,川普支持佛州娛樂用大麻合法　「不該因持有大麻被捕」,NDC,中立
news_7c8083a5dd6b3b2235ea864be718083f,中央通訊社,國際焦點,8/26/2024 23:33,https://www.cna.com.tw/news/aopl/202408270010.aspx,國際新聞,Telegram挑戰歐盟法規 重啟法治與言論自由界限論戰,NDC,無關
news_6a3c6fa0a0019c16ac30232a02f55055,中央通訊社,國際焦點,8/27/2024 3:03,https://www.cna.com.tw/news/aopl/202408270051.aspx,國際新聞,法官駁回川普機密文件案 美特別檢察官要求重審,NDC,反對
news_6b0daa41ba521f6eed6389307d79e702,中央通訊社,國際焦點,8/27/2024 3:19,https://www.cna.com.tw/news/aopl/202408270057.aspx,國際新聞,喬治亞州更改選務規定恐影響計票認證 民主黨提告,NDC,反對
news_413bb16520a4da029273ebdf0663fe18,中央通訊社,國際焦點,8/27/2024 4:32,https://www.cna.com.tw/news/aopl/202408270105.aspx,國際新聞,總統辯論為麥克風喬不攏 川普批ABC偏頗揚言退出,NDC,中立
news_99e0fcf38bc585a227aa9b5d002965a9,中央通訊社,國際焦點,8/27/2024 15:42,https://www.cna.com.tw/news/aopl/202408270435.aspx,國際新聞,澤倫斯基擬9月赴美 向拜登遞交「勝利計畫」,NDC,中立
news_827b5bb05d287f98392bc3d2682c7ea9,2011 ETtoday.net. All Rights Reserved.,國際新聞,11/2/2024 2:02,https://www.ettoday.net/news/20241102/2847042.htm,國際新聞,黑寡婦集結「復仇者聯盟」挺賀錦麗　鋼鐵人、美國隊長響應,NDC,反對
news_55161eb0bf121601f8e68817c27264a0,2011 ETtoday.net. All Rights Reserved.,國際新聞,11/2/2024 3:15,https://www.ettoday.net/news/20241102/2847054.htm,國際新聞,防範選舉暴力！　華盛頓州長下令國民警衛隊待命,NDC,中立
news_90fc386b7fc73e5fe0890d5a09721fd7,2011 ETtoday.net. All Rights Reserved.,國際新聞,11/2/2024 3:42,https://www.ettoday.net/news/20241102/2847074.htm,國際新聞,美選倒數3天！外媒揭「結果恐拖幾天才出爐」　背後原因曝光,NDC,中立
news_57d561b52c339c9426d9a57dec5e36cc,2011 ETtoday.net. All Rights Reserved.,國際新聞,11/2/2024 7:41,https://www.ettoday.net/news/20241102/2847130.htm,國際新聞,選情緊繃！防川普「過早宣布勝選」　賀錦麗陣營準備好了,NDC,反對
news_64a19181ad67e9644d054fa4048bc17f,2011 ETtoday.net. All Rights Reserved.,國際新聞,11/2/2024 9:09,https://www.ettoday.net/news/20241102/2847300.htm,國際新聞,川普喊「用槍瞄準」前議員錢尼　賀錦麗斥：不夠格當總統,NDC,反對
news_6c90ba18ad06630150568b93ee119447,2011 ETtoday.net. All Rights Reserved.,國際新聞,11/2/2024 9:13,https://www.ettoday.net/news/20241102/2847301.htm,國際新聞,賀錦麗以「富士康投資威州」為例　批川普經濟政策光說不練,NDC,反對
news_3630cd99e4d22f86f1c7a5c0d3938a3f,自由時報,國際新聞,7/28/2024 22:19,https://news.ltn.com.tw/news/world/breakingnews/4751453,國際新聞,誑語？失言？川普喊話基督徒：票投我「4年後不必再選」,NDC,反對
